,prediction,signal,position,actual_return,strategy_return,equity,transaction_cost,cum_cost
2023-11-14,0.020393865182995796,1.0,0.3550591729108348,0.021308071622305524,0.0075649409484559406,112211.59708104581,6.853380846884582e-07,0.002094720655161611
2023-11-15,0.0220742616802454,1.0,0.3900267250307448,-0.015466185770122043,-0.006049709560697764,111532.74950936345,1.748377605995502e-05,0.002112204431221566
2023-11-16,0.017183566465973854,1.0,0.4218809984896279,0.012109245887108155,0.005092733609080167,112100.75609130292,1.5927136729441542e-05,0.0021281315679510075
2023-11-17,0.01623818464577198,1.0,0.423780581952927,-0.003678263466489251,-0.001559726424136655,111925.9095798616,9.497917316495519e-07,0.002129081359682657
2023-11-20,0.011886494234204292,1.0,0.43519501128511184,0.022536294695754577,0.009801975809777427,113023.00463805074,5.7072146660924196e-06,0.0021347885743487494
2023-11-21,0.010599801316857338,1.0,0.45243998655141093,-0.009224559780807273,-0.004182182190804279,112550.3218409023,8.622487633149546e-06,0.002143411061981899
2023-11-22,0.0038410071283578873,0.0,0.44693494336647266,-0.024587547047316805,-0.010991786468705488,111313.19273624301,2.752521592469137e-06,0.002146163583574368
2023-11-24,-0.0037259068340063095,0.0,0.0,-0.019295417383428215,-0.00022346747168323634,111288.31785849726,0.00022346747168323634,0.0023696310552576046
2023-11-27,-0.007016977295279503,-1.0,-0.6675558163602567,0.009753791336637674,-0.006844978046516891,110526.55176592206,0.0003337779081801284,0.002703408963437733
2023-11-28,-0.008137112483382225,-1.0,-0.6686029652650971,-0.008726795475755722,0.0058342377578998895,111171.38994748528,5.235744524201835e-07,0.002703932537890153
2023-11-29,-0.01164804957807064,-1.0,-0.656584452752064,0.006670748974094698,-0.004385919320858876,110683.80120038787,6.0092562565165486e-06,0.0027099417941466694
2023-11-30,-0.014003729447722435,-1.0,-0.672600250165167,-0.028458713348365472,0.019133329818782845,112801.55087435148,8.007898706551497e-06,0.002717949692853221
2023-12-01,-0.017820892855525017,-1.0,-0.6575629071450088,-0.0001070037417845171,6.284302001314179e-05,112808.6396644706,7.518671510079123e-06,0.0027254683643633
2023-12-04,-0.016654765233397484,-1.0,-0.6868747953629994,-0.026836406421662518,0.018418595225048733,114886.41633633885,1.4655944108995344e-05,0.0027401243084722955
2023-12-05,-0.016798412427306175,-1.0,-0.6986289176912415,0.02329389729014042,-0.016279667313785863,113016.10369951016,5.8770611641210115e-06,0.0027460013696364166
2023-12-06,-0.012534445151686668,-1.0,-0.683190758368429,-0.022827744092994928,0.015587984719072225,114777.79699698722,7.719079661406225e-06,0.0027537204492978228
2023-12-07,-0.011595403775572777,-1.0,-0.6547427415014114,0.02402027740334689,-0.015741326287125254,112971.04224394023,1.4224008433508794e-05,0.0027679444577313316
2023-12-08,-0.00623675249516964,-1.0,-0.6352853682694365,0.01952954765142456,-0.012416564558486748,111568.33000467882,9.72868661598747e-06,0.0027776731443473193
2023-12-11,-0.0034010466188192368,0.0,-0.6214532157218896,-0.018502861004169646,0.011491746394822606,112850.44495878647,6.916076273773441e-06,0.0027845892206210926
2023-12-12,-0.0022239144891500473,0.0,-0.6480271581238312,0.02209017346945963,-0.014328319307077347,111233.48774947121,1.3286971200970777e-05,0.0027978761918220634
2023-12-13,0.001961955800652504,0.0,0.0,0.009043788467537839,-0.0003240135790619156,111197.44658899397,0.0003240135790619156,0.003121889770883979
2023-12-14,0.0042211804538965225,1.0,0.6434510189278977,0.005448204040551463,0.0031839269317559793,111551.49113393117,0.00032172550946394887,0.003443615280347928
2023-12-15,0.0066828299313783646,1.0,0.6519637813273257,0.011168778387923517,0.007277382609397814,112363.29401556164,4.256381199713999e-06,0.003447871661547642
2023-12-18,0.007841663435101509,1.0,0.65311467085494,0.024278847805407677,0.01585629624840221,114144.9596929187,5.754447638071647e-07,0.003448447106311449
2023-12-19,0.00929291732609272,1.0,0.6262930110766662,-0.009445502888287605,-0.005929063274928128,113468.18700438525,1.3410829889136888e-05,0.003461857936200586
2023-12-20,0.008871110156178474,1.0,0.6454637806303898,-0.030098312901303936,-0.01943695622064894,111262.71082114462,9.585384776861773e-06,0.0034714433209774476
2023-12-21,0.010754773393273354,1.0,0.6105520771058389,0.018270265595762503,0.011137492757005868,112501.89845703995,1.745585176227543e-05,0.003488899172739723
2023-12-22,0.01635132171213627,1.0,0.6198540404937339,-0.0032659401870991367,-0.0020290572026782088,112273.62566966072,4.650981693947509e-06,0.0034935501544336705
2023-12-26,0.017487937584519386,1.0,0.6375281400562867,0.009195107949300896,0.0058533030187533,112930.79722171932,8.837049781276363e-06,0.003502387204214947
2023-12-27,0.021579520776867867,1.0,0.637963699551323,0.0028003992470508887,0.0017863352841218064,113132.52948946049,2.177797475181875e-07,0.003502604983962465
2023-12-28,0.022961275652050972,1.0,0.6429311795548925,0.0021248286017423457,0.0013636348192683945,113286.80094586423,2.4837400017847512e-06,0.00350508872396425
2023-12-29,0.02563721127808094,1.0,0.644125882409222,0.0,-5.973514271647162e-07,113286.73327383201,5.973514271647162e-07,0.003505686075391415
2024-01-02,0.026323581114411354,1.0,0.6956501476878176,-0.027341448816919134,-0.019045845040128,111129.0917067963,2.5762132639297832e-05,0.003531448208030713
2024-01-03,0.024620095267891884,1.0,0.6473891964947986,-0.012435695404112379,-0.008074865331118883,110231.73925689436,2.4130475596509492e-05,0.0035555786836272223
2024-01-04,0.025721633806824684,1.0,0.68070435671045,0.00901863370584044,0.006122365675033474,110906.61827362001,1.6657580107825698e-05,0.003572236263735048
2024-01-05,0.02817993052303791,1.0,0.7052503570260613,0.02289676526728024,0.016135678879333506,112696.17185167596,1.2273000157805636e-05,0.003584509263892854
2024-01-08,0.028882594779133797,1.0,0.7220227335424791,0.06428082859000295,0.046403833384671266,117925.70623337141,8.386188258208915e-06,0.0035928954521510627
2024-01-09,0.027313629165291786,1.0,0.45643477741090754,0.01697512579402427,0.007615243785251837,118823.73923488654,0.0001327939780657858,0.0037256894302168486
2024-01-10,0.021063731983304024,1.0,0.5726994089268121,0.022770008121063556,0.01298223787643386,120366.3372830012,5.81323157579523e-05,0.0037838217459748007
2024-01-11,0.017435820773243904,1.0,0.5865714004828219,0.00868449651242198,0.005087141286001538,120978.65784683835,6.935995778004855e-06,0.0037907577417528055
2024-01-12,0.01203555054962635,1.0,0.5944747879026078,-0.0020429620819637506,-0.0012184411440783636,120831.2524725624,3.951693709892956e-06,0.0037947094354626983
2024-01-16,0.009266609326004982,1.0,0.5915670040929197,0.030561069778374472,0.018077466598762814,123015.57540322182,1.453891904844018e-06,0.0037961633273675423
2024-01-17,0.007256561890244484,1.0,0.572204920999079,-0.00583514931414042,-0.0033485821938624696,122603.64763785886,9.681041546920344e-06,0.003805844368914463
2024-01-18,0.003452526405453682,0.0,0.45333204651024117,0.018803701550584195,0.00846488406864971,123641.4733015069,5.943643724441894e-05,0.003865280806158882
2024-01-19,0.0031260643154382706,0.0,0.5720606071982657,0.04174615885863564,0.023821968704522353,126586.85660907642,5.9364280344012256e-05,0.003924645086502894
2024-01-22,0.0018935594707727432,0.0,0.0,0.0027400148418272874,-0.00028603030359913286,126550.64893204888,0.00028603030359913286,0.004210675390102028
2024-01-23,-0.0007187779992818832,0.0,0.0,0.003671076228148218,0.0,126550.64893204888,0.0,0.004210675390102028
2024-01-24,-0.0015261899679899216,0.0,0.0,0.02486930821330935,0.0,126550.64893204888,0.0,0.004210675390102028
2024-01-25,-0.0049127619713544846,-1.0,-0.5999577061962268,0.004155611266437154,-0.002793169856352945,126197.17147414997,0.0002999788530981134,0.004510654243200141
2024-01-26,-0.00910608284175396,-1.0,-0.5980288039239225,-0.009510391070021385,0.0056865233453174905,126914.79463585075,9.644511361521225e-07,0.004511618694336293
2024-01-29,-0.012822618708014488,-1.0,-0.5845723159225641,0.023496266464929638,-0.013741995146938277,125170.73214389021,6.728244000679229e-06,0.004518346938336972
2024-01-30,-0.013891046866774559,-1.0,-0.5822924799132311,0.004946769659136541,-0.0028816066903828113,124810.03932470427,1.139918004666507e-06,0.004519486856341639
2024-01-31,-0.016445590183138847,-1.0,-0.5857228383207953,-0.01986492092132608,0.011633622685853478,126262.03222961441,1.7151792037821135e-06,0.004521202035545421
2024-02-01,-0.019611557945609093,-1.0,-0.6064981392794137,0.024379555160716437,-0.014796542491913655,124393.79070461355,1.0387650479309174e-05,0.00453158968602473
2024-02-02,-0.021835459396243095,-1.0,-0.6301632339168927,0.04970889149116253,-0.03133654836381363,120495.71866604032,1.1832547318739507e-05,0.00454342223334347
2024-02-05,-0.026007307693362236,-1.0,-0.583716178961632,0.04794444676502163,-0.028009172795585433,117120.73326079495,2.3223527477630345e-05,0.0045666457608211
2024-02-06,-0.030870532616972923,-1.0,-0.4422496984109979,-0.0159956035791059,0.007003317618486146,117940.96695553028,7.073324027531702e-05,0.004637379001096417
2024-02-07,-0.03665807843208313,-1.0,-0.6006307901515056,0.027498074784522375,-0.01659538093134312,115983.6916814923,7.919054587025382e-05,0.004716569546966671
2024-02-08,-0.03787478059530258,-1.0,-0.5937799419743534,-0.006533692759945309,0.003876150283790002,116433.26190091854,3.4254240885761014e-06,0.004719994971055247
2024-02-09,-0.040730878710746765,-1.0,-0.5822718200221677,0.03578375358786845,-0.020841625389809028,114006.60347346608,5.754060976092823e-06,0.00472574903203134
2024-02-12,-0.039531052112579346,-1.0,-0.15837881992301028,0.0015942694353445752,-0.0004644450118587765,113953.65367516386,0.00021194650004957872,0.004937695532080918
2024-02-13,-0.043520279228687286,-1.0,-0.15935384789666346,-0.0016610477745657715,0.0002642068404304187,113983.76100995687,4.875139868265877e-07,0.004938183046067745
2024-02-14,-0.044506147503852844,-1.0,-0.15999449574348656,0.024567678917413405,-0.003931013723902855,113535.68928112467,3.203239234115529e-07,0.004938503369991156
2024-02-15,-0.0461408868432045,-1.0,-0.20295325459884164,-0.016806803421296812,0.003389516074327457,113920.52032495287,2.147937942767754e-05,0.004959982749418833
2024-02-16,-0.04789881408214569,-1.0,-0.15431421174642046,-0.0006193781191519143,7.125932480369756e-05,113928.63822431253,2.431952142621059e-05,0.004984302270845044
2024-02-20,-0.04823186993598938,-1.0,-0.20191257786872327,-0.043532208068449485,0.00876590116835712,114927.32540723238,2.3799183061151406e-05,0.005008101453906195
2024-02-21,-0.053019650280475616,-1.0,-0.3999425994829787,-0.028508680813177034,0.011302820901445416,116226.32838299246,9.901501080712773e-05,0.005107116464713323
2024-02-22,-0.055611059069633484,-1.0,-0.37879843752442477,0.16400891213320956,-0.06213689173711973,109004.38559925553,1.0572080979276976e-05,0.005117688545692599
2024-02-23,-0.05511016398668289,-1.0,-0.0484031639933784,0.0035521527052406743,-0.00033713306668681025,108967.63661645615,0.0001651976367655232,0.005282886182458122
2024-02-26,-0.06061924993991852,-1.0,-0.04839550197492764,0.0034892134063126967,-0.0001688660653053755,108949.23568041509,3.831009225380155e-09,0.005282890013467347
2024-02-27,-0.06203005462884903,-1.0,-0.04868933568970876,-0.004943624839702343,0.00024055489248685948,108975.44395209072,1.4691685739056173e-07,0.005283036930324738
2024-02-28,-0.06447974592447281,-1.0,-0.048537838400164034,-0.013189292356067361,0.000640103992346544,109045.19956883218,7.574864477236446e-08,0.00528311267896951
2024-02-29,-0.0645265057682991,-1.0,-0.048143748299368926,0.018657800255081458,-0.0008984534843509406,108947.22752932782,1.9704505039755404e-07,0.005283309724019908
2024-03-01,-0.06533233076334,-1.0,-0.04883077546845007,0.04003161236066455,-0.0019551181884081815,108734.22282320859,3.4351358454057236e-07,0.005283653237604448
2024-03-04,-0.06516379117965698,-1.0,-0.04843660508457269,0.03595084155665429,-0.001741533800129647,108544.85849893115,1.9708519193869025e-07,0.005283850322796387
2024-03-05,-0.06533749401569366,-1.0,-0.04898543725650717,0.008576527505880227,-0.00042039936610397104,108499.22630922435,2.744160859672398e-07,0.005284124738882355
2024-03-06,-0.06540150195360184,-1.0,-0.04987507224269503,0.03182730169420123,-0.00158783378878143,108326.94757163392,4.448174930939304e-07,0.0052845695563754486
2024-03-07,-0.06515344232320786,-1.0,-0.0502239506384216,0.04474630598193774,-0.002247510702086413,108083.48159764233,1.7443919786328324e-07,0.005284743995573312
2024-03-08,-0.06517322361469269,-1.0,-0.04966733639525962,-0.05547701462832777,0.0027551172406283134,108381.26426121913,2.7830712158098683e-07,0.005285022302694893
2024-03-11,-0.06895500421524048,-1.0,-0.0467516281559087,-0.020039161001147776,0.0009354055495623724,108482.64469727765,1.457854119675462e-06,0.005286480156814569
2024-03-12,-0.0687866136431694,-1.0,-0.04653968265419226,0.0715717816385033,-0.003331033977201947,108121.28532185429,1.0597275085821866e-07,0.005286586129565427
2024-03-13,-0.06921201199293137,-1.0,-0.04455141346318244,-0.011151930076898409,0.0004958401131728961,108174.89619220467,9.9413459550491e-07,0.005287580264160932
2024-03-14,-0.07047960162162781,-1.0,-0.04435955582940626,-0.03239165497033336,0.0014367834982464795,108330.32009797815,9.592881688809049e-08,0.00528767619297782
2024-03-15,-0.07088501006364822,-1.0,-0.04375,-0.0012165277996349921,5.2918313319327776e-05,108336.05275579909,3.047779147031318e-07,0.005287980970892523
2024-03-18,-0.0714324340224266,-1.0,-0.04378515770778578,0.007035688939743379,-0.0003080763286634808,108302.67698240418,1.7578853892891156e-08,0.005287998549746415
2024-03-19,-0.07219074666500092,-1.0,-0.04384317645639789,0.010661031596814308,-0.0004674424988806691,108252.05170844006,2.900937430605488e-08,0.005288027559120722
