,prediction,signal,position,actual_return,strategy_return,equity,transaction_cost,cum_cost
2024-02-05,-0.011629469692707062,-1.0,-0.288198926954421,-0.008730574595861018,0.0020431660151238075,111787.50206779782,0.0004729762150988658,0.010715437708722768
2024-02-06,-0.02393094077706337,-1.0,-0.2833733370818712,-0.00681113075414308,0.0019276800561662116,112002.99260606256,2.4127949362749146e-06,0.010717850503659043
2024-02-07,-0.030160216614603996,-1.0,-0.28621166285242466,0.008158468416245013,-0.0023364679746277492,111741.30120077603,1.4191628852767424e-06,0.01071926966654432
2024-02-08,-0.03246298432350159,-1.0,-0.28751329200339804,-0.004046223223746481,0.0011626921446644658,111871.22193391675,6.508145754866857e-07,0.010719920481119806
2024-02-09,-0.033747654408216476,-1.0,-0.2875719796086971,0.02714319777292107,-0.007805652460271941,110997.99405519463,2.9343802649545172e-08,0.010719949824922456
2024-02-12,-0.041156187653541565,-1.0,-0.28008549058952176,-0.012095159915523457,0.0033839355541885182,111373.60411372161,3.743244509587684e-06,0.010723693069432045
2024-02-13,-0.04693390429019928,-1.0,-0.27641836427217037,-0.021469171561243172,0.0059326397220787605,112034.34358147775,1.833563158675694e-06,0.01072552663259072
2024-02-14,-0.050127364695072174,-1.0,-0.2689994803170949,0.013875689909627953,-0.0037362628167086145,111615.75382935992,3.7094419775377254e-06,0.010729236074568257
2024-02-15,-0.05523204803466797,-1.0,-0.27131051690309965,-0.006901349311422389,0.001871253130717857,111824.61515815055,1.1555182930023666e-06,0.01073039159286126
2024-02-16,-0.059053756296634674,-1.0,-0.26952313213760754,-0.0017079419299743659,0.0004594361660930954,111875.99143061363,8.936923827460586e-07,0.010731285285244007
2024-02-20,-0.06481978297233582,-1.0,-0.26959936820179164,-0.01433539469369316,0.0038647752343109005,112308.36699160864,3.811803209205489e-08,0.0107313234032761
2024-02-21,-0.06815282255411148,-1.0,-0.2656001695846433,0.00903755380828164,-0.0024023754234185164,112038.56013090373,1.999599308574185e-06,0.010733323002584673
2024-02-22,-0.07192368805408478,-1.0,-0.26547566282269386,0.035530017339574504,-0.009432417156706322,110981.76569411233,6.225338097470834e-08,0.010733385255965648
2024-02-23,-0.09319725632667542,-1.0,-0.25348699533669966,0.0023485144793740087,-0.0006013122126242481,110915.03100302185,5.994333742997099e-06,0.010739379589708645
2024-02-26,-0.1010831966996193,-1.0,-0.2533658592365932,-0.0014858549486425066,0.00037640434771369957,110956.77990291819,6.056805005322241e-08,0.010739440157758698
2024-02-27,-0.10712635517120361,-1.0,-0.2529786124551462,-0.006810521779339163,0.0017227227264420511,111147.92766930978,1.93623390723513e-07,0.010739633781149421
2024-02-28,-0.10810339450836182,-1.0,-0.2524411702013444,-0.0021896371944472026,0.0005524858545557396,111209.33532711027,2.68721126900906e-07,0.010739902502276322
2024-02-29,-0.107767753303051,-1.0,-0.2559432136736904,0.02078996747858297,-0.005322802110376209,110617.39004233759,1.751021736173003e-06,0.010741653524012495
2024-03-01,-0.11442455649375916,-1.0,-0.2642148701503625,0.00825982552183624,-0.002186504555954948,110375.52461504217,4.135828238336053e-06,0.010745789352250831
2024-03-04,-0.11645543575286865,-1.0,-0.26971117016294305,-0.003591063770984282,0.0009658018617956313,110482.12550221206,2.7481500062902785e-06,0.010748537502257122
2024-03-05,-0.11490761488676071,-1.0,-0.67411444237302,-0.01948421375262155,0.012932388252820164,111910.92324420346,0.00020220163610503846,0.010950739138362161
2024-03-06,-0.107416070997715,-1.0,-0.6465749065627835,-0.0035033346396604603,0.002251398499391507,112162.87932886097,1.3769767905118246e-05,0.01096450890626728
